id,snapshot_id,keyword,col,table
-8418087639777379714,7,complexity,Answer,conversation
6756638773607301055,9, performance,Prompt,conversation
6756638773607301055,9,complexity,Prompt,conversation
6756638773607301055,9, compatibility,Prompt,conversation
6756638773607301055,9,design size,Prompt,conversation
6756638773607301055,9, efficiency,Prompt,conversation
-6202836921279366801,1, functionality,Prompt,conversation
117366176713648547,7, data class,Prompt,conversation
6845881226812365163,7, long method,Prompt,conversation
-6106694313452290579,9, performance,Prompt,conversation
-6106694313452290579,9,complexity,Prompt,conversation
-6106694313452290579,9, compatibility,Prompt,conversation
-6106694313452290579,9, long method,Prompt,conversation
-6106694313452290579,9, accuracy,Prompt,conversation
-4219521569564600781,1, long method,Prompt,conversation
3133880622312637527,9, long method,Answer,conversation
-7404787068961377326,9, long method,Prompt,conversation
-4874971016322778429,9, long method,Prompt,conversation
-4874971016322778429,9, readability,Answer,conversation
-4874971016322778429,9, maintainability,Answer,conversation
1983661974570416215,1, performance,Answer,conversation
-4753168431846054529,9, data class,Prompt,conversation
573983870029560660,6, functionality,Answer,conversation
1169831443256856939,9,complexity,Prompt,conversation
1169831443256856939,9,complexity,Answer,conversation
1169831443256856939,9, readability,Answer,conversation
1169831443256856939,9, long method,Answer,conversation
1169831443256856939,9, maintainability,Answer,conversation
825885472954076824,9, functionality,Answer,conversation
4730518182863833564,9, data class,Prompt,conversation
4730518182863833564,9, data class,ListOfCode,conversation
-8772055148297851441,9, data class,Prompt,conversation
-8772055148297851441,9, data class,ListOfCode,conversation
2711496332340184858,6, functionality,Answer,conversation
-8369294953147893807,9, data class,Prompt,conversation
-3084884809689097530,9, compatibility,Answer,conversation
-3084884809689097530,9, readability,Answer,conversation
-3084884809689097530,9,design size,Answer,conversation
-3084884809689097530,9, readability,ListOfCode,conversation
-6708142773300070374,9, functionality,Answer,conversation
-7300243528700015004,9, functionality,Answer,conversation
-7300243528700015004,9, functionality,ListOfCode,conversation
4410802130009651619,6, functionality,Answer,conversation
-8381702241782651004,9, functionality,Answer,conversation
6679967184961727582,1, functionality,Prompt,conversation
6679967184961727582,1, functionality,Answer,conversation
-8497735351012157800,6, stability,Answer,conversation
-361957943907645452,9,design size,Answer,conversation
-6202836921279366801,9, functionality,Prompt,conversation
8543879514270599930,6, performance,Prompt,conversation
8543879514270599930,6,complexity,Prompt,conversation
-156952240731031721,9, functionality,Prompt,conversation
-156952240731031721,9, functionality,Answer,conversation
-156952240731031721,9, compatibility,Answer,conversation
-156952240731031721,9, functionality,ListOfCode,conversation
-3714939119937478158,9, readability,Answer,conversation
-3714939119937478158,9,design size,Answer,conversation
-3714939119937478158,9, readability,ListOfCode,conversation
-530294701933632222,6, performance,Prompt,conversation
-530294701933632222,6, flexibility,Prompt,conversation
-8025654163916198865,9, readability,Answer,conversation
-8025654163916198865,9,design size,Answer,conversation
-3470460760570582457,1, performance,Prompt,conversation
-3470460760570582457,1, performance,Answer,conversation
140953171743287283,6, performance,Prompt,conversation
-2817606838483713191,9, readability,Answer,conversation
-2817606838483713191,9, accessibility,Answer,conversation
-5644051715134568235,6, data class,Prompt,conversation
5181339517907406740,6, functionality,Answer,conversation
8498887604360048523,9, data class,Prompt,conversation
8498887604360048523,9, functionality,Answer,conversation
8498887604360048523,9, data class,ListOfCode,conversation
-2656849425533408424,6, compatibility,Answer,conversation
6637299355264026001,6, functionality,Prompt,conversation
6637299355264026001,6, functionality,Answer,conversation
6637299355264026001,6, duplicate code,Answer,conversation
-3863922674951937356,9, data class,Prompt,conversation
-3863922674951937356,9, functionality,Answer,conversation
-3863922674951937356,9, data class,ListOfCode,conversation
-9208423016563181665,1, functionality,Prompt,conversation
-9208423016563181665,1, functionality,ListOfCode,conversation
-4665550750791937333,6, data class,Answer,conversation
6317113562639925319,9, readability,Answer,conversation
6317113562639925319,9, maintainability,Answer,conversation
8761190641273710227,1, performance,Prompt,conversation
8761190641273710227,1, accuracy,Prompt,conversation
-1696658190079509525,6, duplicate code,Prompt,conversation
-1696658190079509525,6, duplicate code,Answer,conversation
-6122905173667636106,6, functionality,Answer,conversation
-6221198079919132680,6, functionality,Answer,conversation
-6221198079919132680,6,complexity,Answer,conversation
6033884894293007290,1, long method,Prompt,conversation
-8369487058064232234,6, data class,Prompt,conversation
3967991349895020539,9, functionality,ListOfCode,conversation
-8855546689068592479,6, performance,Answer,conversation
-8855546689068592479,6,complexity,Answer,conversation
6021213160348426960,9, functionality,Answer,conversation
-5858712448159122868,9,complexity,Answer,conversation
1772305351788560440,1, functionality,Prompt,conversation
1772305351788560440,1, functionality,Answer,conversation
3803482647500331956,6, functionality,Answer,conversation
3803482647500331956,6, simplicity,Answer,conversation
7732446755872725595,9, dead code,Answer,conversation
1773003617954424457,1, long method,Prompt,conversation
-3053164497817708973,1, performance,Prompt,conversation
-3053164497817708973,1, accuracy,Prompt,conversation
4672903260658292164,6, functionality,Answer,conversation
4672903260658292164,6, performance,Answer,conversation
1748167797344775692,6, functionality,Answer,conversation
1748167797344775692,6, duplicate code,Answer,conversation
-2494456754716905447,7,inheritance,Prompt,conversation
-2494456754716905447,7,inheritance,Answer,conversation
-2494456754716905447,7, data class,ListOfCode,conversation
-973572828142725290,8, readability,Answer,conversation
770406684167315692,7, correctness,Answer,conversation
8553135234567976339,7, data class,Prompt,conversation
-5561934781803559510,6, dead code,Answer,conversation
-5561934781803559510,6, efficiency,Answer,conversation
-5561934781803559510,6, effectiveness,Answer,conversation
-5561934781803559510,6, adaptability,Answer,conversation
5564517399231796671,6, functionality,Answer,conversation
-4468178583091842185,6, functionality,Answer,conversation
-4217045443186050509,7, functionality,Answer,conversation
1875131002890415968,6, data class,Prompt,conversation
-6225124528424077957,7, readability,Answer,conversation
4208888545849970418,7, functionality,Prompt,conversation
4847083204647193643,7,complexity,Answer,conversation
4847083204647193643,7, stability,Answer,conversation
4847083204647193643,7, reliability,Answer,conversation
7812784137675649422,8, dead code,Prompt,conversation
-2297839066780057933,6, data class,Prompt,conversation
-6737418206084585514,7, data class,Answer,conversation
8687732287620687229,7, readability,Answer,conversation
-1011510351077816863,7, data class,Answer,conversation
-1011510351077816863,7, readability,Answer,conversation
8131432568390574245,7, functionality,Answer,conversation
1044897125171085804,7, performance,Prompt,conversation
1044897125171085804,7, performance,Answer,conversation
6469468442632474500,2, data class,Prompt,conversation
-6265917031190824869,8, readability,ListOfCode,conversation
8373115472309336439,7, functionality,Answer,conversation
290658599287184928,7, flexibility,Answer,conversation
5932507885908076661,7, data class,Prompt,conversation
4555102196594237916,6, functionality,Answer,conversation
4555102196594237916,6, readability,Answer,conversation
-1621465015778426630,8, readability,Answer,conversation
-8180027459926597001,8, functionality,Answer,conversation
-8180027459926597001,8, data class,Answer,conversation
-8180027459926597001,8, readability,Answer,conversation
-8180027459926597001,8, modularity,Answer,conversation
-8180027459926597001,8, maintainability,Answer,conversation
8968704986174298536,7,inheritance,Prompt,conversation
8968704986174298536,7,inheritance,Answer,conversation
-919151336077062947,6, functionality,Answer,conversation
1326377019837755284,2, functionality,Prompt,conversation
-6535490336538657833,6, duplicate code,Answer,conversation
-6535490336538657833,6,complexity,Answer,conversation
-6535490336538657833,6, readability,Answer,conversation
-6535490336538657833,6, usability,Answer,conversation
-6535490336538657833,6, simplicity,Answer,conversation
-6535490336538657833,6, reusability,Answer,conversation
-6535490336538657833,6, maintainability,Answer,conversation
2784751281603723497,7, readability,Answer,conversation
2784751281603723497,7, accessibility,Answer,conversation
354177535357467826,7, data class,Prompt,conversation
-6405664623440423263,6, functionality,Answer,conversation
-3108219172494339130,7, performance,Prompt,conversation
-3108219172494339130,7, performance,Answer,conversation
-3108219172494339130,7,complexity,Answer,conversation
-5415177620836659433,8, readability,Answer,conversation
-6581558912228715974,7, data class,Prompt,conversation
-6581558912228715974,7, extensibility,Answer,conversation
-6581558912228715974,7, data class,ListOfCode,conversation
3134877123785664766,8, readability,Answer,conversation
7414912988314557901,2, data class,Prompt,conversation
-3152822253022920986,6, functionality,Answer,conversation
-1567567766117605335,7, data class,Prompt,conversation
-2883196618084690908,8, readability,Answer,conversation
-9026346974674125845,6, long method,Answer,conversation
-9026346974674125845,6, accuracy,Answer,conversation
-9026346974674125845,6, effectiveness,Answer,conversation
-7809298623143242251,8, dead code,Answer,conversation
5042113007277578563,7, data class,ListOfCode,conversation
8845617027842124173,7, functionality,Prompt,conversation
8845617027842124173,7, functionality,Answer,conversation
-317659700569827412,7, readability,Answer,conversation
-7583635321852932293,8,composition,Answer,conversation
-3655683544039172835,7,complexity,Answer,conversation
-3655683544039172835,7, flexibility,Answer,conversation
-3655683544039172835,7, simplicity,Answer,conversation
